Disciplina;Nome;Turma;Tipo;Oferece 2a avaliação?;Início;Fim;Carga teórica;Carga prática;Dia da semana;Entrada;Saída;Prof(a);Vagas obrigatórias;Inscritos;Vínculo;Vagas;Inscritos;Vagas eletivas;Inscritos;Vínculo;Vagas;Inscritos;Vagas optativas livres;Inscritos;Vínculo;Vagas;Inscritos;Vagas especiais;Inscritos;Vagas extras;Inscritos;Observação
7600005;Física I;2025101;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;20;18;EESC - Engenharia Aeronáutica;2;1;0;0;;;;0;0;;;;0;0;0;0;EESC - Eng. de Computação/ Eng. Aeronáutica / Eng. Materiais e Manufatura / Bacharelados IFSC.
Anfiteatro 1
Campus 2.
7600005;Física I;2025101;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;20;18;EESC - Engenharia de Materiais e Manufatura;5;5;0;0;;;;0;0;;;;0;0;0;0;EESC - Eng. de Computação/ Eng. Aeronáutica / Eng. Materiais e Manufatura / Bacharelados IFSC.
Anfiteatro 1
Campus 2.
7600005;Física I;2025101;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;20;18;EESC e ICMC - Engenharia de Computação;3;3;0;0;;;;0;0;;;;0;0;0;0;EESC - Eng. de Computação/ Eng. Aeronáutica / Eng. Materiais e Manufatura / Bacharelados IFSC.
Anfiteatro 1
Campus 2.
7600005;Física I;2025101;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;20;18;IFSC - Física;3;2;0;0;;;;0;0;;;;0;0;0;0;EESC - Eng. de Computação/ Eng. Aeronáutica / Eng. Materiais e Manufatura / Bacharelados IFSC.
Anfiteatro 1
Campus 2.
7600005;Física I;2025101;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;20;18;IFSC - Física Computacional;2;2;0;0;;;;0;0;;;;0;0;0;0;EESC - Eng. de Computação/ Eng. Aeronáutica / Eng. Materiais e Manufatura / Bacharelados IFSC.
Anfiteatro 1
Campus 2.
7600005;Física I;2025101;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;20;18;IFSC - Bach. Ciênc Físicas e Biomoleculares;5;5;0;0;;;;0;0;;;;0;0;0;0;EESC - Eng. de Computação/ Eng. Aeronáutica / Eng. Materiais e Manufatura / Bacharelados IFSC.
Anfiteatro 1
Campus 2.
7600005;Física I;2025101;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;20;18;;;;0;0;;;;0;0;;;;0;0;0;0;EESC - Eng. de Computação/ Eng. Aeronáutica / Eng. Materiais e Manufatura / Bacharelados IFSC.
Anfiteatro 1
Campus 2.
7600005;Física I;2025101;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;20;18;;;;0;0;;;;0;0;;;;0;0;0;0;EESC - Eng. de Computação/ Eng. Aeronáutica / Eng. Materiais e Manufatura / Bacharelados IFSC.
Anfiteatro 1
Campus 2.
7600005;Física I;2025102;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;37;36;EESC - Engenharia Aeronáutica;1;1;0;0;;;;0;0;;;;0;0;0;0;EESC - Eng. de Computação/ Eng. Aeronáutica / Eng. Materiais e Manufatura / Bacharelados IFSC.
Anfiteatro 2
Campus 2.
7600005;Física I;2025102;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;37;36;EESC - Engenharia de Materiais e Manufatura;3;3;0;0;;;;0;0;;;;0;0;0;0;EESC - Eng. de Computação/ Eng. Aeronáutica / Eng. Materiais e Manufatura / Bacharelados IFSC.
Anfiteatro 2
Campus 2.
7600005;Física I;2025102;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;37;36;EESC e ICMC - Engenharia de Computação;3;3;0;0;;;;0;0;;;;0;0;0;0;EESC - Eng. de Computação/ Eng. Aeronáutica / Eng. Materiais e Manufatura / Bacharelados IFSC.
Anfiteatro 2
Campus 2.
7600005;Física I;2025102;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;37;36;IFSC - Física;10;9;0;0;;;;0;0;;;;0;0;0;0;EESC - Eng. de Computação/ Eng. Aeronáutica / Eng. Materiais e Manufatura / Bacharelados IFSC.
Anfiteatro 2
Campus 2.
7600005;Física I;2025102;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;37;36;IFSC - Física Computacional;9;9;0;0;;;;0;0;;;;0;0;0;0;EESC - Eng. de Computação/ Eng. Aeronáutica / Eng. Materiais e Manufatura / Bacharelados IFSC.
Anfiteatro 2
Campus 2.
7600005;Física I;2025102;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;37;36;IFSC - Bach. Ciênc Físicas e Biomoleculares;11;11;0;0;;;;0;0;;;;0;0;0;0;EESC - Eng. de Computação/ Eng. Aeronáutica / Eng. Materiais e Manufatura / Bacharelados IFSC.
Anfiteatro 2
Campus 2.
7600005;Física I;2025102;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;37;36;;;;0;0;;;;0;0;;;;0;0;0;0;EESC - Eng. de Computação/ Eng. Aeronáutica / Eng. Materiais e Manufatura / Bacharelados IFSC.
Anfiteatro 2
Campus 2.
7600005;Física I;2025102;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;37;36;;;;0;0;;;;0;0;;;;0;0;0;0;EESC - Eng. de Computação/ Eng. Aeronáutica / Eng. Materiais e Manufatura / Bacharelados IFSC.
Anfiteatro 2
Campus 2.
7600005;Física I;2025103;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;115;114;EESC - Eng Elétrica - Ênf Eletrônica;8;8;0;0;;;;0;0;;;;0;0;0;0;EESC - E. Produção/ E. Mecânica/ E. Mecatrônica/ E. E. Eletrônica/ E. E. S. Energia e Automação / Bacharelados IFSC / ICMC (Mat Aplic Comp + Matemática)

Sala 4-003
(Bloco 4 / ICMC)
7600005;Física I;2025103;Teórica;S;24/02/2025;08/07/2025;75;0;;;;;115;114;EESC - Eng Elétrica - Ênf Sist Energia e Autom;5;5;0;0;;;;0;0;;;;0;0;0;0;EESC - E. Produção/ E. Mecânica/ E. Mecatrônica/ E. E. Eletrônica/ E. E. S. Energia e Automação / Bacharelados IFSC / ICMC (Mat Aplic Comp + Matemática)

Sala 4-003
(Bloco 4 / ICMC)
